eduid,id,name,short,address,years
100003479,036124613,Základná škola s materskou školou,Základná škola s MŠ,Mikušovce,"zs:9,zs:10"
100003463,036124656,Základná škola s materskou školou,Základná škola s MŠ,"Školská ulica 1, Košeca","zs:9,zs:10"
100003455,036124664,Základná škola,Základná škola,"Medňanská 5, Ilava","zs:9,zs:10"
100003408,036124672,Základná škola s materskou školou,Základná škola s MŠ,"276, Bolešov","zs:9,zs:10"
100003504,036124681,Základná škola s materskou školou Hugolína Gavloviča,ZŠ s MŠ H.Gavloviča,"Školská 369, Pruské","zs:9,zs:10"
100003475,036124711,Základná škola,Základná škola,"Vážska 5, Ladce","zs:9,zs:10"
100003622,036125075,Základná škola s materskou školou nár. um. Ľ Podjavorinskej,ZŠ s MŠ Ľ. Podjavorinskej,"Školská 31, Bzince pod Javorinou","zs:9,zs:10"
100003663,036125105,Základná škola s materskou školou Samuela Štúra,ZŠ s MŠ Samuela Štúra,Lubina,"zs:9,zs:10"
100003744,036125121,Základná škola,Základná škola,"Hurbanova 25, Stará Turá","zs:9,zs:10"
100003706,036125148,Základná škola,Základná škola,"Odborárska 1374, Nové Mesto nad Váhom","zs:9,zs:10"
100003656,036125288,Základná škola s materskou školou,Základná škola s MŠ,Kočovce,"zs:9,zs:10"
100003610,036125296,Základná škola s materskou školou J. M. Hurbana,ZŠ s MŠ J.M.Hurbana,Beckov,"zs:9,zs:10"
100003726,036125300,Základná škola s materskou školou Jána Hollého,ZŠ s MŠ Jána Hollého,Pobedim,"zs:9,zs:10"
100003731,036125431,Základná škola s materskou školou,Základná škola s MŠ,Podolie,"zs:9,zs:10"
100003642,036125440,Základná škola s materskou školou,Základná škola s MŠ,Horná Streda,"zs:9,zs:10"
100003631,036125458,Základná škola Štvrtej sednice Tatrína,ZŠ 4. sednice Tatrína,"Pionierska 351, Čachtice","zs:9,zs:10"
100003667,036125563,Základná škola s materskou školou,ZŠ s MŠ,Lúka,"zs:9,zs:10"
100004360,036125571,Základná škola s materskou školou Jána Amosa Komenského,ZŠ s MŠ J.A.Komenského,Lednica,"zs:9,zs:10"
100004446,036125580,Základná škola s materskou školou,Základná škola s MŠ,Zubák,"zs:9,zs:10"
100003832,036125601,Základná škola Rudolfa Jašíka,Základná škola R.Jašíka,"Obuvnícka 23, Partizánske","zs:9,zs:10"
100003821,036125610,Základná škola,Základná škola,"Malinovského 31, Partizánske","zs:9,zs:10"
100003788,036125636,Základná škola,Základná škola,Klátova Nová Ves,"zs:9,zs:10"
100003848,036125644,Základná škola s materskou školou,Základná škola s MŠ,Skačany,"zs:9,zs:10"
100003823,036125661,Základná škola Radovana Kaufmana,Základná škola R.K.,"Nádražná 955, Partizánske","zs:9,zs:10"
100003836,036125679,Základná škola,Základná škola,"Športovcov 21, Partizánske","zs:9,zs:10"
100003781,036125687,Základná škola Valentína Beniaka s materskou školou,ZŠ V. Beniaka s MŠ,"Školská 13, Chynorany","zs:9,zs:10"
100003866,036125695,Základná škola s materskou školou,Základná škola s MŠ,"Školská 219, Žabokreky nad Nitrou","zs:9,zs:10"
100003857,036125709,Základná škola,Základná škola,Veľké Uherce,"zs:9,zs:10"
100004334,036125717,Základná škola,Základná škola,"Slatinská 3, Beluša","zs:9,zs:10"
100004413,036125784,Základná škola s materskou školou,ZŠ s MŠ,"Slovanská 23, Púchov","zs:9,zs:10"
100003881,036125814,Základná škola,Základná škola,Domaniža,"zs:9,zs:10"
100003876,036125822,Základná škola,Základná škola,Dolná Mariková,"zs:9,zs:10"
100004461,036125873,Základná škola s materskou školou Rudolfa Hečku,ZŠ s MŠ Rudolfa Hečku,Dolná Súča,"zs:9,zs:10"
100004474,036125881,Základná škola s materskou školou Michala Rešetku,ZŠ s MŠ Michala Rešetku,Horná Súča,"zs:9,zs:10"
100004465,036125911,Základná škola s materskou školou,Základná škola s MŠ,Drietoma,"zs:9,zs:10"
100004505,036125920,Základná škola s materskou školou,Základná škola s MŠ,Motešice,"zs:9,zs:10"
100004477,036125938,Základná škola s materskou školou Václava Mitúcha,ZŠ s MŠ Václava Mitúcha,"Školská 2, Horné Srnie","zs:9,zs:10"
100004509,036125946,Základná škola,Základná škola,"Janka Palu 2, Nemšová","zs:9,zs:10"
100004532,036125954,Základná škola s materskou školou,Základná škola s MŠ,Omšenie,"zs:9,zs:10"
100004647,036125971,Základná škola,Základná škola,"Na dolinách 27, Trenčín","zs:9,zs:10"
100004547,036125997,Základná škola s materskou školou,Základná škola s MŠ,Soblahov,"zs:9,zs:10"
100004609,036126543,Základná škola,Základná škola,"Dlhé Hony 1, Trenčín","zs:9,zs:10"
100004656,036126551,Základná škola,Základná škola,"Novomeského 11, Trenčín","zs:9,zs:10"
100004551,036126560,Základná škola s materskou školou,Základná škola s MŠ,Svinná,"zs:9,zs:10"
100004575,036126586,Základná škola,Základná škola,Trenčianske Jastrabie,"zs:9,zs:10"
100004497,036126594,Základná škola s materskou školou Jána Smreka,ZŠ s MŠ Jána Smreka,Melčice-Lieskové,"zs:9,zs:10"
100004703,036126608,Základná škola,Základná škola,"Východná 9, Trenčín","zs:9,zs:10"
100004034,036126659,Základná škola s materskou školou,Základná škola s MŠ,"M. Nešporu 1, Bystričany","zs:9,zs:10"
100004041,036126667,Základná škola s materskou školou,Základná škola s MŠ,Čavoj,"zs:9,zs:10"
100004101,036126675,Základná škola Gašpara Drozda s materskou školou,ZŠ G.Drozda s MŠ,Chrenovec-Brusno,"zs:9,zs:10"
100004056,036126683,Základná škola s materskou školou,ZŠ s MŠ,Diviaky nad Nitricou,"zs:9,zs:10"
100004061,036126691,Základná škola s materskou školou,Základná škola s MŠ,"Ľ. Štúra 1, Dolné Vestenice","zs:9,zs:10"
100004095,036126713,Základná škola s materskou školou,Základná škola s MŠ,Horná Ves,"zs:9,zs:10"
100004109,036126721,Základná škola,Základná škola,"Školská 8, Kamenec pod Vtáčnikom","zs:9,zs:10"
100004123,036126730,Základná škola s materskou školou,Základná škola s MŠ,"Nová 525, Koš","zs:9,zs:10"
100004126,036126748,Základná škola s materskou školou,Základná škola s MŠ,Lazany,"zs:9,zs:10"
100004134,036126756,Základná škola,Základná škola,"Školská 2, Lehota pod Vtáčnikom","zs:9,zs:10"
100004148,036126764,Základná škola s materskou školou Vavrinca Benedikta,ZŠ s MŠ V. Benedikta,"Ul. Družby 2, Nedožery-Brezany","zs:9,zs:10"
100004161,036126772,Základná škola,Základná škola,"Školská 15, Nitrianske Rudno","zs:9,zs:10"
100004169,036126781,Základná škola s materskou školou,Základná škola s MŠ,Nitrica,"zs:9,zs:10"
100004181,036126799,Základná škola,Základná škola,"Pribinova 9, Nováky","zs:9,zs:10"
100004245,036126802,Základná škola,Základná škola,"Mariánska ulica 19, Prievidza","zs:9,zs:10"
100004302,036126811,Základná škola s materskou školou,Základná škola s MŠ,"Komenského 43, Ráztočno","zs:9,zs:10"
100004327,036126829,Základná škola,Základná škola,"J. A. Komenského 6, Zemianske Kostoľany","zs:9,zs:10"
100004614,036126918,Základná škola,Základná škola,"Hodžova 37, Trenčín","zs:9,zs:10"
100004076,036126926,Základná škola,Základná škola,"Mierové námestie 27, Handlová","zs:9,zs:10"
100004218,036126942,Základná škola,Základná škola,"Ulica energetikov 39, Prievidza","zs:9,zs:10"
100004266,036126985,Základná škola,Základná škola,"Rastislavova ulica 4, Prievidza","zs:9,zs:10"
100003602,036127922,Základná škola s materskou školou,Základná škola s MŠ,Vrbovce,"zs:9,zs:10"
100003533,036127931,Základná škola,ZŠ Dr. Štefana Osuského,"Dolné lúky, Brezová pod Bradlom","zs:9,zs:10"
100003375,036128392,Základná škola,Základná škola,Rybany,"zs:9,zs:10"
100003314,036128406,Základná škola,Základná škola,"Gorazdova 6, Bánovce nad Bebravou","zs:9,zs:10"
100003309,036128414,Základná škola,Základná škola,"Duklianska 1, Bánovce nad Bebravou","zs:9,zs:10"
100003552,036128449,Základná škola s materskou školou,Základná škola s MŠ,Krajné,"zs:9,zs:10"
100003319,036128473,Základná škola,Základná škola,"J. A. Komenského 1, Bánovce nad Bebravou","zs:9,zs:10"
100003329,036128481,Základná škola,Základná škola,"Partizánska 6, Bánovce nad Bebravou","zs:9,zs:10"
100003400,036128490,Základná škola,Základná škola,Zlatníky,"zs:9,zs:10"
100003386,036128503,Základná škola,Základná škola,Šišov,"zs:9,zs:10"
100003391,036128538,Základná škola s materskou školou,Základná škola s MŠ,"SNP 5, Uhrovec","zs:9,zs:10"
100003353,036129674,Základná škola s materskou školou,Základná škola s MŠ,Dvorec,"zs:9,zs:10"
100004469,036129763,Základná škola s materskou školou,Základná škola s MŠ,Dubodiel,"zs:9,zs:10"
100004356,036129771,Základná škola s materskou školou,Základná škola s MŠ,Lazy pod Makytou,"zs:9,zs:10"
100004484,036129780,Základná škola s materskou školou,Základná škola s MŠ,Chocholná-Velčice,"zs:9,zs:10"
100004017,036129798,Základná škola s materskou školou,Základná škola s MŠ,Udiča,"zs:9,zs:10"
100004457,036129836,Základná škola s materskou školou,Základná škola s MŠ,Dolná Poruba,"zs:9,zs:10"
100003960,036129852,Súkromná základná škola DSA,Súkr. ZŠ DSA,"Sídl. Rozkvet 2047, Považská Bystrica","zs:9,zs:10"
100004489,036129861,Základná škola s materskou školou,Základná škola s MŠ,Ivanovce,"zs:9,zs:10"
100003545,036129879,Základná škola,Základná škola,Kostolné,"zs:9,zs:10"
100004139,036131415,Základná škola s materskou školou,Základná škola s MŠ,Liešťany,"zs:9,zs:10"
100004013,036131644,Základná škola s materskou školou,Základná škola s MŠ,Sverepec,"zs:9,zs:10"
100008039,036133442,Odborné učilište,Odborné učilište,"Stavbárska, Martin",ss:3
100007331,036134180,Špeciálna základná škola,Špec. základná škola,"Stred, Turzovka","zs:9,zs:10"
100007998,036134287,Základná škola s materskou školou pri zdravotníckom zariadení,ZŠ s MŠ pri ZZ,"Kollárova 2, Martin","zs:9,zs:10"
100009151,036137430,Súkromná stredná odborná škola Pro scholaris,Súkr. SOŠ Pro scholaris,"Hlavná, Žilina","ss:4,zs:9"
100008364,036140783,Základná škola s materskou školou Jána Vojtaššáka,ZŠ s MŠ J. Vojtaššáka,"Ulica Špitál 4, Zákamenné","zs:9,zs:10"
100008837,036142140,Základná škola s materskou školou,Základná škola s MŠ,"Andreja Bažíka 20, Zuberec","zs:9,zs:10"
100007554,036142654,Základná škola,Základná škola,"Nábrežná 17, Kysucké Nové Mesto","zs:9,zs:10"
100007078,036145297,Základná škola s materskou školou,Základná škola s MŠ,Štiavnik,"zs:9,zs:10"
100008255,036147150,Cirkevná základná škola sv. Gorazda,Cirkevná ZŠ sv. Gorazda,"Komenského, Námestovo","zs:9,zs:10"
100009256,036148563,Gymnázium bilingválne,Gymnázium bilingválne,"Tomáša Ružičku 19, Žilina",gym:5
100012044,036155667,Škola umeleckého priemyslu,Škola umeleckého priemyslu,"Slavkovská 19, Kežmarok","ss:3,ss:1,ss:4,ss:2"
100011488,036155993,"Stredná odborná škola ekonomiky, hotelierstva a služieb Jána Andraščíka","SOŠ ekonomiky, hotelierstva a služieb J. Andraščíka","Pod Vinbargom 3, Bardejov","ss:4,zs:9,ss:3,ss:1,ss:2,ss:5"
100013247,036158089,Základná škola,Základná škola,"Komenského 13, Sabinov","zs:9,zs:10"
100013223,036158097,Základná škola s materskou školou,Základná škola s MŠ,"Školská 12, Pečovská Nová Ves","zs:9,zs:10"
100013278,036158101,Základná škola s materskou školou,Základná škola s MŠ,"Pod lesíkom 19, Šarišské Michaľany","zs:9,zs:10"
100013154,036158119,Základná škola,Základná škola,Jarovnice,"zs:9,zs:10"
100013266,036158143,Základná škola,Základná škola,"Ul. 17. novembra 31, Sabinov","zs:9,zs:10"
100013669,036158313,Základná škola,Základná škola,Cernina,"zs:9,zs:10"
100013703,036158321,Základná škola,Základná škola,Kračúnovce,"zs:9,zs:10"
100013712,036158348,Základná škola,Základná škola,Kružlová,"zs:9,zs:10"
100013738,036158364,Základná škola,Základná škola,Okrúhle,"zs:9,zs:10"
100013708,036158381,Základná škola,Základná škola,Krajná Poľana,"zs:9,zs:10"
100013733,036158399,Základná škola,Základná škola,Nižný Mirošov,"zs:9,zs:10"
100013778,036158411,Základná škola Alexandra Pavloviča,Základná škola,"Ul. Komenského 22, Svidník","zs:9,zs:10"
100013755,036158429,Základná škola,Základná škola,"8. mája 39, Svidník","zs:9,zs:10"
100013330,036158747,Základná škola,Základná škola,"Budovateľská 9, Snina","zs:9,zs:10"
100013370,036158755,Základná škola,Základná škola,"Študentská 9, Snina","zs:9,zs:10"
100011992,036158895,Základná škola,Základná škola,"Školská 212, Huncovce","zs:9,zs:10"
100011884,036158933,Základná škola s materskou školou,Základná škola s MŠ,Koškovce,"zs:9,zs:10"
100012123,036158950,Základná škola,Základná škola,"Školská 6, Toporec","zs:9,zs:10"
100012061,036158984,Základná škola,Základná škola,"Školská 1, Ľubica","zs:9,zs:10"
100012977,036159034,Základná škola,Základná škola,"Šmeralova 25, Prešov","zs:9,zs:10"
100012807,036159042,Základná škola,Základná škola,"Československej armády 22, Prešov","zs:9,zs:10"
100012981,036159051,Základná škola,Základná škola,"Šrobárova 20, Prešov","zs:9,zs:10"
100011803,036161667,Gymnázium sv. Jána Zlatoústeho,Gymn. sv. J.Zlatoústeho,"Lesná 28, Humenné","gym:5,gym:4,gym:8"
100012743,036162680,Špeciálna základná škola,Špec. základná škola,Malý Slivník,"zs:9,zs:10"
100012574,036165051,Základná škola s materskou školou,Základná škola s MŠ,"Dolný Smokovec 16021, Vysoké Tatry","zs:9,zs:10"
100012857,036165620,Základná škola,Základná škola,"Kúpeľná 2, Prešov","zs:9,zs:10"
100012869,036165638,Základná škola,Základná škola,"Májové námestie 1, Prešov","zs:9,zs:10"
100011596,037782487,Základná škola,Základná škola,Kružlov,"zs:9,zs:10"
100012960,037784722,Súkromná stredná odborná škola ELBA,Súkromná SOŠ ELBA,"Smetanova 2, Prešov","ss:4,zs:9,ss:3,ss:1,ss:2"
100012523,037785681,Základná škola,Základná škola,"Slnečná 422, Spišský Štiavnik","zs:9,zs:10"
100012212,037785834,Základná škola,Základná škola,"Gašpara Haina 37, Levoča","zs:9,zs:10"
100012419,037791591,Základná škola s materskou školou,Základná škola s MŠ,"Francisciho ulica 21, Poprad","zs:9,zs:10"
100012424,037791605,Základná škola s materskou školou,Základná škola s MŠ,"Jarná ulica 13, Poprad","zs:9,zs:10"
100012217,037791851,Základná škola,Základná škola,"Jána Francisciho 11, Levoča","zs:9,zs:10"
100012091,037792041,Základná škola Jozefa Maximiliána Petzvala,Základná škola J.M.P.,"Moskovská 20, Spišská Belá","zs:9,zs:10"
100011954,037792059,Základná škola s materskou školou,Základná škola s MŠ,Udavské,"zs:9,zs:10"
100013019,037795988,Cirkevná základná škola sv. Martina,Cirkevná základná škola,Radatice,"zs:9,zs:10"
100007026,037798383,Základná škola,Základná škola,"Ulica mieru č. 1235, Bytča","zs:9,zs:10"
100009201,037804324,Súkromné gymnázium,Súkromné gymnázium,"Oravská, Žilina",gym:5
100006993,037808591,Základná škola,Základná škola,"Eliáša Lániho 7, Bytča","zs:9,zs:10"
100007373,037808699,Základná škola Janka Matúšku,Základná škola,"Kohútov sad 4, Dolný Kubín","zs:9,zs:10"
100007378,037808761,Základná škola s materskou školou,Základná škola s MŠ,"Komenského 32, Dolný Kubín","zs:9,zs:10"
100007445,037808770,Základná škola s materskou školou Jozefa Ligoša,Základná škola s MŠ,Chlebnice,"zs:9,zs:10"
100007436,037808796,Základná škola Petra Škrabáka,Základná škola,"Ul. Martina Hattalu, Dolný Kubín","zs:9,zs:10"
100007475,037808818,Základná škola s materskou školou,Základná škola s MŠ,Oravský Podzámok,"zs:9,zs:10"
100007071,037809733,Základná škola s materskou školou,Základná škola s MŠ,Súľov-Hradná,"zs:9,zs:10"
100007044,037809750,Základná škola s materskou školou,Základná škola s MŠ,Kolárovice,"zs:9,zs:10"
100007050,037809831,Základná škola s materskou školou,Základná škola s MŠ,Kotešová,"zs:9,zs:10"
100007067,037810057,Základná škola Jozefa Ignáca Bajzu,Základná škola,Predmier,"zs:9,zs:10"
100008722,037810103,Základná škola s materskou školou,Základná škola s MŠ,"E. P. Bárdoša 50, Habovka","zs:9,zs:10"
100008731,037810111,Základná škola s materskou školou,Základná škola s MŠ,"Staničná 324, Liesek","zs:9,zs:10"
100008743,037810120,Základná škola s materskou školou,Základná škola s MŠ,"Nová Doba 482, Nižná","zs:9,zs:10"
